Date,Close,High,Low,Open,Volume
,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD
2023-11-23,0.772936999797821,0.7842130064964294,0.7662280201911926,0.773497998714447,297757951
2023-11-24,0.7599689960479736,0.7947099804878235,0.7565609812736511,0.7729309797286987,442049409
2023-11-25,0.7792900204658508,0.7792900204658508,0.7587090134620667,0.7599920034408569,340634643
2023-11-26,0.7630159854888916,0.7847669720649719,0.74822598695755,0.7792930006980896,336657153
2023-11-27,0.7430959939956665,0.7671189904212952,0.7309679985046387,0.7629269957542419,347091693
2023-11-28,0.7482619881629944,0.7578160166740417,0.730597972869873,0.7430920004844666,423819851
2023-11-29,0.7576969861984253,0.7702609896659851,0.7448559999465942,0.7482810020446777,416128091
2023-11-30,0.7625160217285156,0.7806659936904907,0.7532839775085449,0.7577019929885864,479493165
2023-12-01,0.7994959950447083,0.7994959950447083,0.7571769952774048,0.7625340223312378,499277190
2023-12-02,0.816215991973877,0.8237209916114807,0.7978590130805969,0.7994800209999084,454913954
2023-12-03,0.8141859769821167,0.8226630091667175,0.8008570075035095,0.8161960244178772,458409742
2023-12-04,0.8097010254859924,0.8364030122756958,0.7895690202713013,0.8141829967498779,698154396
2023-12-05,0.8134660124778748,0.8190190196037292,0.7865449786186218,0.8097280263900757,461846745
2023-12-06,0.8188530206680298,0.845736026763916,0.8056780099868774,0.8134390115737915,620621299
2023-12-07,0.8423529863357544,0.8562740087509155,0.8148220181465149,0.8189589977264404,551817471
2023-12-08,0.9064239859580994,0.9094169735908508,0.8424270153045654,0.8424270153045654,653682607
2023-12-09,0.884913980960846,0.9435679912567139,0.8806560039520264,0.9064249992370605,786813172
2023-12-10,0.9219549894332886,0.9297869801521301,0.8822339773178101,0.8849089741706848,468332239
2023-12-11,0.8418499827384949,0.9381610155105591,0.8184509873390198,0.9220380187034607,825560982
2023-12-12,0.8860960006713867,0.8979899883270264,0.8415629863739014,0.8418269753456116,643007151
2023-12-13,0.8876349925994873,0.8951669931411743,0.8354460000991821,0.8859099745750427,623442157
2023-12-14,0.8840870261192322,0.9020670056343079,0.8678920269012451,0.8875619769096375,493117368
2023-12-15,0.8395299911499023,0.8843119740486145,0.8395299911499023,0.8840839862823486,371534275
2023-12-16,0.8499109745025635,0.8650079965591431,0.8347430229187012,0.8395460247993469,287851796
2023-12-17,0.8189219832420349,0.8520740270614624,0.8174560070037842,0.8499199748039246,305937580
2023-12-18,0.8002930283546448,0.8246859908103943,0.7622799873352051,0.8188740015029907,511951754
2023-12-19,0.7653589844703674,0.8211240172386169,0.7548940181732178,0.8003290295600891,493620445
2023-12-20,0.775102972984314,0.7967079877853394,0.7575179934501648,0.7653999924659729,561206164
2023-12-21,0.8172140121459961,0.8184430003166199,0.7712910175323486,0.7752019762992859,541231247
2023-12-22,0.876596987247467,0.8766390085220337,0.8138650059700012,0.8171719908714294,772918598
2023-12-23,0.8592190146446228,0.8804100155830383,0.8314449787139893,0.8766869902610779,442128991
2023-12-24,0.8510230183601379,0.8829969763755798,0.836188018321991,0.8592060208320618,669003840
2023-12-25,0.9119579792022705,0.9204080104827881,0.8399839997291565,0.8509690165519714,700767553
2023-12-26,1.0154169797897339,1.0260339975357056,0.8643079996109009,0.9119799733161926,1725555975
2023-12-27,1.0396239757537842,1.088075041770935,0.9887970089912415,1.015584945678711,1815090151
2023-12-28,1.0034129619598389,1.0678889751434326,0.9906669855117798,1.0394320487976074,1032228501
2023-12-29,0.9733650088310242,1.0173039436340332,0.953656017780304,1.0034370422363281,759508197
2023-12-30,0.9530869722366333,0.9873660206794739,0.947613000869751,0.9733610153198242,388380646
2023-12-31,0.9706079959869385,1.0102570056915283,0.9462710022926331,0.9529749751091003,507268025
2024-01-01,1.0156519412994385,1.0168319940567017,0.9598090052604675,0.9706289768218994,443087382
2024-01-02,0.9697179794311523,1.0322489738464355,0.9670820236206055,1.0157179832458496,562463311
2024-01-03,0.8554210066795349,0.9875440001487732,0.8381050229072571,0.9697390198707581,1021527566
2024-01-04,0.8834369778633118,0.8914650082588196,0.8448650240898132,0.8553900122642517,514340614
2024-01-05,0.8520190119743347,0.8869209885597229,0.8265690207481384,0.8833979964256287,510362752
2024-01-06,0.8282399773597717,0.85310298204422,0.8009830117225647,0.8522289991378784,367787806
2024-01-07,0.8007410168647766,0.8435429930686951,0.7976899743080139,0.8282899856567383,314333289
2024-01-08,0.8426330089569092,0.8430789709091187,0.7464240193367004,0.8008040189743042,621855718
2024-01-09,0.8060579895973206,0.8441060185432434,0.7838619947433472,0.8426120281219482,561069781
2024-01-10,0.8978859782218933,0.9109100103378296,0.8049790263175964,0.8061509728431702,781940772
2024-01-11,0.9273399710655212,0.9555069804191589,0.8846240043640137,0.8983820080757141,888925487
2024-01-12,0.8642119765281677,0.9434139728546143,0.8444510102272034,0.9272149801254272,658365257
2024-01-13,0.8819109797477722,0.8873389959335327,0.8452119827270508,0.8640000224113464,324710683
2024-01-14,0.8379290103912354,0.8823019862174988,0.8377259969711304,0.88189297914505,322300964
2024-01-15,0.8449479937553406,0.8663679957389832,0.8368740081787109,0.8377640247344971,320038477
2024-01-16,0.8451740145683289,0.8570290207862854,0.8304150104522705,0.8448100090026855,293431462
2024-01-17,0.8095009922981262,0.8495460152626038,0.8031209707260132,0.8451030254364014,422601741
2024-01-18,0.7847049832344055,0.8191890120506287,0.7768620252609253,0.8095290064811707,385922731
2024-01-19,0.7609930038452148,0.795835018157959,0.7442060112953186,0.784716010093689,485827074
2024-01-20,0.7851189970970154,0.7853320240974426,0.7516829967498779,0.7610300183296204,307272865
2024-01-21,0.7823240160942078,0.8062649965286255,0.780888020992279,0.7850810289382935,248417785
2024-01-22,0.7456870079040527,0.7901449799537659,0.7364190220832825,0.7825170159339905,420512434
2024-01-23,0.724141001701355,0.763338029384613,0.6932870149612427,0.7457090020179749,436342212
2024-01-24,0.7383360266685486,0.7448760271072388,0.7164220213890076,0.7241730093955994,308315691
2024-01-25,0.73225998878479,0.7386019825935364,0.7177640199661255,0.7383790016174316,218772728
2024-01-26,0.7590199708938599,0.7618680000305176,0.7275220155715942,0.7322329878807068,247156121
2024-01-27,0.7880309820175171,0.7882840037345886,0.7563629746437073,0.7590029835700989,213655164
2024-01-28,0.7892820239067078,0.80970698595047,0.7823609709739685,0.7880229949951172,298814536
2024-01-29,0.8131729960441589,0.8152710199356079,0.7750530242919922,0.789156973361969,307165972
2024-01-30,0.7998849749565125,0.8211669921875,0.7965729832649231,0.8131729960441589,322560869
2024-01-31,0.7864369750022888,0.832726001739502,0.7810900211334229,0.7998179793357849,463753986
2024-02-01,0.8110769987106323,0.8160189986228943,0.7661370038986206,0.7864350080490112,311645614
2024-02-02,0.7983400225639343,0.8218079805374146,0.7965099811553955,0.8110669851303101,247304224
2024-02-03,0.7844619750976562,0.8053449988365173,0.7816399931907654,0.798445999622345,195829064
2024-02-04,0.7739139795303345,0.7876269817352295,0.7710000276565552,0.7844930291175842,185109142
2024-02-05,0.7793200016021729,0.7937340140342712,0.7643920183181763,0.7738280296325684,215079612
2024-02-06,0.8057799935340881,0.8160970211029053,0.7773069739341736,0.779358983039856,249129735
2024-02-07,0.8335319757461548,0.8366490006446838,0.7874450087547302,0.8057630062103271,266774734
2024-02-08,0.8343909978866577,0.8469499945640564,0.825501024723053,0.8335469961166382,323145784
2024-02-09,0.8530579805374146,0.8584849834442139,0.8322309851646423,0.8344020247459412,326260757
2024-02-10,0.848924994468689,0.8681610226631165,0.8393679857254028,0.853069007396698,261630361
2024-02-11,0.834954023361206,0.864795982837677,0.8324329853057861,0.8489429950714111,237749039
2024-02-12,0.881026029586792,0.8845279812812805,0.8192089796066284,0.8350570201873779,367786970
2024-02-13,0.8536790013313293,0.8845850229263306,0.8454239964485168,0.8808879852294922,339407397
2024-02-14,0.8908730149269104,0.8930820226669312,0.8453130125999451,0.8535919785499573,363639708
2024-02-15,0.8899279832839966,0.9091780185699463,0.8740620017051697,0.8908560276031494,414566018
2024-02-16,0.9527379870414734,0.9553509950637817,0.8876050114631653,0.8899869918823242,629406406
2024-02-17,0.928708016872406,0.9584529995918274,0.9062619805335999,0.9526429772377014,424799841
2024-02-18,0.9989640116691589,0.9989640116691589,0.9194440245628357,0.9286959767341614,446422115
2024-02-19,0.9964349865913391,1.0097160339355469,0.9772160053253174,0.9989479780197144,538541025
2024-02-20,1.0261470079421997,1.0324820280075073,0.9467269778251648,0.9964479804039001,723109903
2024-02-21,0.9508240222930908,1.0342880487442017,0.9104940295219421,1.0259770154953003,663661122
2024-02-22,0.991366982460022,1.044664978981018,0.9229120016098022,0.9508609771728516,856144265
2024-02-23,0.9879630208015442,1.0054600238800049,0.9463689923286438,0.9913120269775391,636720506
2024-02-24,0.9949399828910828,1.0289620161056519,0.974793016910553,0.9878699779510498,414625658
2024-02-25,0.9982590079307556,1.0030930042266846,0.9658399820327759,0.9949300289154053,391918401
2024-02-26,1.0593090057373047,1.0712929964065552,0.9741960167884827,0.9983109831809998,842425073
2024-02-27,1.028594970703125,1.0761159658432007,1.0210319757461548,1.0593489408493042,643333432
2024-02-28,1.0107159614562988,1.0678420066833496,0.9667729735374451,1.028601050376892,899092094
2024-02-29,1.0012329816818237,1.0604150295257568,0.9830319881439209,1.0107120275497437,818500152
2024-03-01,1.0250710248947144,1.0284090042114258,1.0009169578552246,1.0009169578552246,483269403
