date,eth_open,eth_high,eth_low,eth_close,eth_volume
2024-01-20,2489.847656,2489.847656,2456.095703,2469.589111,5297826161
2024-01-21,2469.798584,2479.760498,2452.377686,2453.913086,4578471955
2024-01-22,2454.987305,2463.447266,2303.502686,2310.826416,13923771728
2024-01-23,2310.95166,2348.03125,2167.282471,2240.686035,16182147521
2024-01-24,2241.749756,2261.384521,2197.656738,2233.561768,10134722960
2024-01-25,2233.969971,2240.380859,2173.686523,2217.710205,9302247037
2024-01-26,2217.441895,2280.383789,2196.140137,2267.199707,9975117607
2024-01-27,2267.319336,2282.544434,2252.385254,2267.885986,5144367230
2024-01-28,2268.192871,2306.898682,2242.683838,2257.20874,7296214994
2024-01-29,2256.995361,2320.027344,2237.71167,2317.064209,8948195551
2024-01-30,2317.435791,2388.870605,2298.281982,2344.493652,10173440062
2024-01-31,2343.558838,2349.611328,2264.443604,2282.544434,10807883277
2024-02-01,2282.175293,2309.842529,2243.571777,2303.824707,8895583113
2024-02-02,2303.706055,2323.053467,2282.230225,2308.038086,7186143091
2024-02-03,2307.980225,2327.346924,2293.538086,2296.03833,4647754021
2024-02-04,2296.116943,2309.01123,2272.304932,2289.546143,5438100035
2024-02-05,2289.205566,2334.676758,2270.067871,2298.888916,7277068110
2024-02-06,2298.955078,2389.826172,2296.788574,2372.201904,9520885493
2024-02-07,2372.262695,2442.63623,2353.706055,2423.745117,9660628536
2024-02-08,2424.080078,2459.556641,2414.749512,2419.906494,9941841732
