Date,Ticker,Open,High,Low,Close,Volume,EMA_200,EMA_50,EMA_20,RSI_14,ATR,ATR_pct,Vol_SMA_20,Vol_Ratio,MACD,MACD_signal,MACD_diff
2023-12-03,ADA-USD,0.3978210091590881,0.4023230075836181,0.3885639905929565,0.3951550126075744,305052507,0.38669056916854316,0.386771991407429,0.3870815379920838,58.81890371924337,0.0,0.0,264039243.0,1.155330183248556,0.0006686970366036604,-0.00019888675397221618,0.0008675837905758766
2023-12-04,ADA-USD,0.3951919972896576,0.4145500063896179,0.3948610126972198,0.406810998916626,554694756,0.3868907724496186,0.38755783483916223,0.3889605342706116,67.05015564591739,0.0,0.0,288260535.75,1.9242826790590255,0.002150896091217269,0.0002710698150656809,0.0018798262761515884
2023-12-05,ADA-USD,0.406819999217987,0.4256579875946045,0.3979789912700653,0.4256579875946045,507494057,0.3872765158838971,0.38905195847663054,0.3924555298252776,75.5574596935237,0.0,0.0,305124652.7692308,1.6632351807502865,0.004791115004713797,0.0011750788529953044,0.0036160361517184932
2023-12-06,ADA-USD,0.4256060123443603,0.4541009962558746,0.4186449944972992,0.4424059987068176,815040059,0.38782506795178684,0.3911442737797752,0.3972127173378052,80.40024471226141,0.01608149281569888,3.6350078576479885,341547181.78571427,2.3863176230549423,0.008141086663786823,0.002568280415153608,0.005572806248633214
2023-12-07,ADA-USD,0.4424580037593841,0.4590480029582977,0.4344649910926819,0.4564320147037506,569699700,0.38850772413837353,0.39370457734542125,0.40285265042027624,83.37160291512268,0.01668874417640723,3.6563482925795947,356757349.6666667,1.5968828687966603,0.011791816884596185,0.004412987709042124,0.007378829175554061
2023-12-08,ADA-USD,0.4564279913902282,0.5665950179100037,0.4535639882087707,0.5459210276603699,1645334961,0.3900740256659556,0.3996738499067918,0.41647821015742803,91.85543750529494,0.023570335999609067,4.317535834921662,437293450.375,3.762541971733276,0.021656420605307092,0.007861674288295118,0.013794746317011974
2023-12-09,ADA-USD,0.5458629727363586,0.6430240273475647,0.5458629727363586,0.5785999894142151,2566810314,0.39194990590225676,0.40669056126002406,0.43191837961045537,93.21650204550475,0.028826815900437425,4.982166683000151,562559148.2352941,4.562738553007078,0.03174517066195076,0.012638373563026247,0.019106797098924516
2023-12-10,ADA-USD,0.5785980224609375,0.6131119728088379,0.5721629858016968,0.5941550135612488,1165845170,0.39396189702324175,0.4140421084090917,0.44736948760576906,93.75175166185223,0.029692685265201975,4.997464396913834,596075038.3333334,1.955869806693773,0.04052855031735286,0.01821640891389157,0.022312141403461293
2023-12-11,ADA-USD,0.5940380096435547,0.5975660085678101,0.5246139764785767,0.5510209798812866,1314283882,0.3955246739671029,0.4194138288589817,0.4572410582986755,75.87343986073567,0.03278263860977565,5.949435648863756,633875503.7894737,2.0734101162497476,0.04350736017754436,0.023274599166622133,0.02023276101092223
2023-12-12,ADA-USD,0.5510039925575256,0.6043869853019714,0.5510039925575256,0.5764070153236389,1221353455,0.39732449825920774,0.4255704244066153,0.46859019706295774,78.47508497157149,0.0342540924765378,5.942691807334256,663249401.35,1.8414693665972655,0.0473704720385939,0.028093773741016487,0.019276698297577416
2023-12-13,ADA-USD,0.5767030119895935,0.6745749711990356,0.5486599802970886,0.6652439832687378,1790051002,0.39999036378169067,0.4349693874992476,0.48731912908255587,84.69484784919142,0.040801299506924175,6.133283506968859,740666796.2,2.416810111083524,0.05694400188502413,0.03386381936981802,0.02308018251520611
2023-12-14,ADA-USD,0.6655049920082092,0.6778050065040588,0.6248270273208618,0.6434779763221741,1379685748,0.4024131260955264,0.4431461949040682,0.5021914002482338,78.6948844174097,0.041671062340943664,6.47591120042933,792107577.4,1.7417908720538393,0.06205937654520771,0.03950293080489596,0.02255644574031175
2023-12-15,ADA-USD,0.6434329748153687,0.6520709991455078,0.6013709902763367,0.6014080047607422,873847582,0.4043931746394589,0.44935254038864364,0.5116406006779965,68.58190153592767,0.04231598709295991,7.036152954065594,825033842.75,1.0591657417195084,0.06200391022512097,0.04400312668894096,0.01800078353618001
2023-12-16,ADA-USD,0.6012700200080872,0.624472975730896,0.590632975101471,0.60760897397995,626131200,0.40641522239409067,0.45555867503928316,0.520780445754373,69.20998124643756,0.04171055948842171,6.864704320479323,844612511.25,0.7413236148649344,0.061748520650230565,0.047552205481198886,0.014196315169031679
2023-12-17,ADA-USD,0.6076070070266724,0.6163399815559387,0.5782979726791382,0.5803139805793762,560320053,0.40814555829643184,0.4604510399624241,0.5264503062138971,63.219092854331926,0.041448520159020195,7.142430054440297,859900003.5,0.6516107113843034,0.058667363867005884,0.04977523715836029,0.008892126708645594
2023-12-18,ADA-USD,0.5802440047264099,0.6010329723358154,0.5467020273208618,0.6010329723358154,730352029,0.41006483604806754,0.46596405691824333,0.5335534172731274,65.64974478765765,0.04236869336301544,7.049312652242108,882719463.55,0.8273886089049973,0.057237575258246576,0.05126770477833755,0.005969870479909024
2023-12-19,ADA-USD,0.6011319756507874,0.6162130236625671,0.5682029724121094,0.5766000151634216,661906697,0.4117219025069268,0.47030272194746603,0.5376530932626793,60.566673963128935,0.04277164749783275,7.417906065387508,902970760.85,0.733032259402201,0.05351602263924715,0.051717368350519474,0.0017986542887276774
2023-12-20,ADA-USD,0.5766100287437439,0.6088039875030518,0.5708919763565063,0.5893290042877197,670750543,0.4134891373505168,0.47497041929414263,0.5425746085983975,62.20836477632524,0.042424530615597936,7.198785450390901,923157036.55,0.7265833617070316,0.05100582501730555,0.05157505968387669,-0.0005692346665711404
2023-12-21,ADA-USD,0.5893170237541199,0.6384029984474182,0.5831930041313171,0.6365990042686462,816345866,0.4157091360263191,0.48130879517549574,0.5515293129479449,67.60243608830632,0.04333777802277673,6.8077043369813515,951531869.6,0.8579280338168507,0.0522287092149204,0.051705789590085434,0.0005229196248349652
2023-12-22,ADA-USD,0.6364960074424744,0.6502670049667358,0.6092740297317505,0.6242160201072693,820661167,0.41778383139030867,0.486913000074781,0.5584518564869282,64.98568102650901,0.043170292109363066,6.915921847366943,979783037.4,0.837594789533963,0.05160379400399684,0.05168539047286772,-8.159646887088284e-05
2023-12-23,ADA-USD,0.6240969896316528,0.6240969896316528,0.5996930003166199,0.6145480275154114,501680737,0.4197416840880709,0.4919182952685312,0.5637943489658314,62.937328480962144,0.041838344086597805,6.807986066727486,989614448.9,0.5069456469210208,0.049754874768692114,0.0512992873320326,-0.0015444125633404873
2023-12-24,ADA-USD,0.6145089864730835,0.6270769834518433,0.5920959711074829,0.5939549803733826,801864460,0.42147514972275063,0.49591973390009403,0.5666667900522648,58.69360749009472,0.04134853467643799,6.961560394770111,1001972934.1,0.8002855493499502,0.04609653400299296,0.05025873666622468,-0.004162202663231716
2023-12-25,ADA-USD,0.5938640236854553,0.6335769891738892,0.5918130278587341,0.6257209777832031,636249032,0.42350744651937205,0.5010099787582551,0.5722909984075923,62.85436901144634,0.04137820800777492,6.612884892299623,1008410682.85,0.6309423757806831,0.04523903565796661,0.04925479646457307,-0.004015760806606462
2023-12-26,ADA-USD,0.6256470084190369,0.6264259815216064,0.5808929800987244,0.6087989807128906,856384699,0.425351143377019,0.5052369984427506,0.5757679491033351,59.42063501502067,0.04167497896599686,6.8454416459758765,1010477914.85,0.8475046177799201,0.04270175900416917,0.047944188972492294,-0.005242429968323123
2023-12-27,ADA-USD,0.6088520288467407,0.6428679823875427,0.5869259834289551,0.6335350275039673,856202366,0.427422624811118,0.5102682937000532,0.581269575617681,62.63407556854435,0.04269405182261049,6.739019938774125,1024803048.15,0.8354799173808449,0.0422004803555629,0.04679544724910642,-0.004594966893543523
2023-12-28,ADA-USD,0.6336609721183777,0.6754500269889832,0.6119710206985474,0.6174219846725464,1241270531,0.42931316570526157,0.5144703992283863,0.5847126621943349,59.33776474040254,0.044178691427455154,7.155347966899106,1004599826.65,1.2355870447830124,0.04004145258043823,0.04544464831537278,-0.00540319573493455
2023-12-29,ADA-USD,0.6174060106277466,0.6252530217170715,0.5959479808807373,0.608493983745575,731991586,0.4310960594171055,0.5181575986212172,0.5869775499611197,57.531084097513926,0.04311628781380366,7.085737733740939,912858890.25,0.8018671821222371,0.03718138855070541,0.04379199636243931,-0.0066106078117339
2023-12-30,ADA-USD,0.6085100173950195,0.6127650141716003,0.5951859951019287,0.601963996887207,396120733,0.4327962378993951,0.5214441240434129,0.5884048306207471,56.18366396848172,0.0412921971892228,6.85957921117331,874372668.4,0.45303421220250945,0.03399596748399969,0.041832790586751385,-0.007836823102751696
2023-12-31,ADA-USD,0.6018980145454407,0.6092150211334229,0.588333010673523,0.5942050218582153,413744730,0.43440229545122416,0.5242974925851699,0.5889572297862202,54.54887023699471,0.039834326708556876,6.7038017591951355,829345710.8,0.49888089443531974,0.030493899210233932,0.03956501231144789,-0.00907111310121396
2024-01-01,ADA-USD,0.5941870212554932,0.6238120198249817,0.5927389860153198,0.6231099963188171,397524048,0.43627998401707085,0.5281724927315874,0.5922098742178962,59.3000327414665,0.03920852007292152,6.292391440444859,788154240.45,0.5043734177881628,0.029708414631231972,0.03759369277540471,-0.007885278144172739
2024-01-02,ADA-USD,0.6231409907341003,0.6367040276527405,0.6035680174827576,0.605666995048523,607247161,0.43796542691290624,0.5312114928224476,0.5934915047731939,55.52779597561911,0.03877476936556876,6.401994773128148,729014048.4,0.8329704514374623,0.0273629845647968,0.03554755113328313,-0.008184566568486332
2024-01-03,ADA-USD,0.6056690216064453,0.6179620027542114,0.5251389741897583,0.5572860240936279,1127440527,0.43915269653659506,0.5322340234605332,0.5900433637560923,46.66152518193522,0.04263535930834622,7.650534458977062,716401787.35,1.5737544865297577,0.021354117347515134,0.032708864376129534,-0.011354747028614401
2024-01-04,ADA-USD,0.5572770237922668,0.5777649879455566,0.5528519749641418,0.5705670118331909,591385300,0.44046030166392436,0.5337372779065198,0.5881884730967685,49.06578105568763,0.04136947742785112,7.250590477520589,702278673.25,0.8420949154887354,0.017462415645421725,0.029659574629987973,-0.012197158984566248
2024-01-05,ADA-USD,0.5705429911613464,0.5727090239524841,0.5266720056533813,0.5412420034408569,632156325,0.44146310466667993,0.5340315808686507,0.5837173807485864,44.31580729590378,0.04170287320436909,7.705032672861667,702579929.5,0.8997642808411594,0.01187504280883278,0.026102668265756933,-0.014227625456924152
2024-01-06,ADA-USD,0.5413089990615845,0.5422120094299316,0.509535014629364,0.5231029987335205,456993353,0.4422754419210764,0.5336030090202142,0.5779445824614372,41.63113816003698,0.04105816760409756,7.848964296420224,697413594.5,0.6552687768118922,0.0059151572444375855,0.022065166061493065,-0.01615000881705548
2024-01-07,ADA-USD,0.5231689810752869,0.5295060276985168,0.4903059899806976,0.4941740036010742,403756656,0.4427918455198823,0.5320567735135813,0.5699664320937836,37.70770069985743,0.040925444040791965,8.281585786092736,681083825.85,0.5928149233262254,-0.001129404074351359,0.01742625203432418,-0.018555656108675538
2024-01-08,ADA-USD,0.4942229986190796,0.5429019927978516,0.4681859910488128,0.5409359931945801,745831623,0.4437684042032127,0.5324049782069538,0.5672016283890976,46.48686471167942,0.04333905530566673,8.0118638528232,685280072.15,1.0883602972139923,-0.0029054754069764988,0.013359906546064042,-0.01626538195304054
2024-01-09,ADA-USD,0.5410720109939575,0.542585015296936,0.4989979863166809,0.5115270018577576,655557451,0.44444261910524796,0.531586234036397,0.5618992830051605,42.436192985453616,0.04335676771099447,8.475948982855623,684520417.55,0.9576886739862885,-0.00660988985790234,0.009365947265270767,-0.015975837123173107
2024-01-10,ADA-USD,0.5115910172462463,0.5871779918670654,0.4943560063838959,0.5666469931602478,989682776,0.4456585830261932,0.5329611657667441,0.5623514458770735,51.046088564917156,0.04688999755186412,8.274992741133918,693187263.05,1.4277278720405653,-0.005039846148795046,0.006484788582457604,-0.011524634731252651
2024-01-11,ADA-USD,0.5666170120239258,0.6157940030097961,0.5625190138816833,0.5821790099143982,1154998819,0.44701699523403604,0.5348912773019463,0.5642397853091997,53.17158896429965,0.047346068378739024,8.132561904920042,709904145.65,1.6269785520726379,-0.0025132995000316516,0.004685170965959753,-0.0071984704659914045
2024-01-12,ADA-USD,0.5821340084075928,0.5877019762992859,0.5361049771308899,0.5473330020904541,683350420,0.448015164456488,0.5353791880779661,0.562629615478843,48.12335417101393,0.047649706292285945,8.70579813574099,718987629.8,0.9504341822822276,-0.0032849083110298993,0.0030911551105618227,-0.006376063421591722
2024-01-13,ADA-USD,0.5473009943962097,0.5530080199241638,0.5370950102806091,0.5493360161781311,373150180,0.4490233321353103,0.5359265146701294,0.5613635584025848,48.426465702314125,0.04538279938880514,8.26139158042917,697551915.8,0.5349425204746889,-0.0036922256766294126,0.0017344789531235757,-0.0054267046297529885
2024-01-14,ADA-USD,0.5493689775466919,0.5495659708976746,0.5259810090065002,0.5259810090065002,346165271,0.4497890801638794,0.5355364948401833,0.5579937917934339,45.11633553166526,0.04382581099611722,8.332204061682312,683047727.75,0.5067951432036661,-0.005832349818051141,0.00022111319888863234,-0.006053463016939774
2024-01-15,ADA-USD,0.5259079933166504,0.5405460000038147,0.5248690247535706,0.5281609892845154,330276278,0.45056890015512957,0.5352472593281963,0.5551525725068702,45.49086743054956,0.041815179871412,7.917127678827213,656742306.7,0.5029008709056264,-0.007268718170855393,-0.0012768530750601728,-0.00599186509579522
2024-01-16,ADA-USD,0.5280500054359436,0.5460190176963806,0.5275110006332397,0.5356760025024414,318265757,0.45141573699440635,0.5352640727860098,0.553297661077877,46.83769313795382,0.04015038252796406,7.495273699101551,629845476.25,0.5053076810123394,-0.007711755362410533,-0.002563833532530245,-0.0051479218298802875
2024-01-17,ADA-USD,0.5356500148773193,0.5387750267982483,0.5238000154495239,0.5270289778709412,298718568,0.4521681075503918,0.5349411278873797,0.5507958817248355,45.446261356432075,0.03835214172944694,7.277046109377047,582717878.1,0.5126298320792845,-0.008660772159875041,-0.0037832212579992043,-0.004877550901875837
2024-01-18,ADA-USD,0.5270709991455078,0.5272489786148071,0.4974589943885803,0.5018740296363831,381732750,0.4526626938398047,0.5336443789363602,0.5461366577164115,41.57673166298202,0.0377405590506455,7.519926679208572,565204936.3,0.6753882096270007,-0.01131226811779773,-0.00528903062995891,-0.00602323748783882
2024-01-19,ADA-USD,0.501882016658783,0.5033050179481506,0.4742740094661712,0.503150999546051,433001996,0.4531650650408619,0.5324485601367402,0.5420427855097105,41.84742085893594,0.037118448295740784,7.3771985605175185,567048999.45,0.7636059607194144,-0.013158869708928322,-0.006862998445752793,-0.00629587126317553
2024-01-20,ADA-USD,0.5031480193138123,0.5168219804763794,0.4996330142021179,0.5150049924850464,336655525,0.4537803877019981,0.5317644986602033,0.5394677576025997,44.42171913743366,0.03569491386563512,6.93098404607632,563194539.2,0.5977606343239913,-0.013510061037798282,-0.008192410964161892,-0.0053176500736363905
2024-01-21,ADA-USD,0.5150060057640076,0.5195670127868652,0.5031049847602844,0.5031049847602844,234978951,0.45427117971252834,0.5306405961543241,0.536004636379522,42.39286905308621,0.034321136305702674,6.8218636955178935,555067284.35,0.42333417519853866,-0.01458053849529517,-0.009470036470388549,-0.005110502024906621
2024-01-22,ADA-USD,0.503154993057251,0.5050889849662781,0.4780499935150146,0.4785020053386688,444335289,0.454512282455077,0.5285959455341024,0.5305281953280122,38.47984062132036,0.03380098310181416,7.063916707703425,546921690.75,0.8124294510804242,-0.017215702514200237,-0.011019169679150887,-0.00619653283504935
2024-01-23,ADA-USD,0.4784899950027466,0.4853380024433136,0.4496990144252777,0.4767490029335022,538390729,0.45473354335535987,0.5265627320987848,0.525406367480916,38.20921568662366,0.03393226916725857,7.117428449450057,517469200.85,1.0404304799505635,-0.0192239400141625,-0.01266012374615321,-0.00656381626800929
2024-01-24,ADA-USD,0.4767630100250244,0.478956013917923,0.4647819995880127,0.4762960076332092,390187602,0.45494809523872154,0.5245914880020955,0.5207291903525629,38.13457951165915,0.032520965250305116,6.827889532794318,507409315.95,0.7689799728439535,-0.02061440560060457,-0.014250980117043482,-0.006363425483561086
2024-01-25,ADA-USD,0.4763019979000091,0.483024001121521,0.459863007068634,0.4664790034294128,340646602,0.4550628306436041,0.522312567038461,0.5155625058836915,36.47189612532693,0.03185239587906096,6.828259288176267,492833829.8,0.6911997135794025,-0.022252002556659933,-0.015851184604966772,-0.006400817951693161
2024-01-26,ADA-USD,0.4664719998836517,0.4896160066127777,0.4639559984207153,0.4852940142154693,362190657,0.4553636384403391,0.5208608590846181,0.5126797923914799,41.71687344352466,0.03141008247284678,6.472382010238599,488093695.0,0.7420514968954884,-0.02178052349876536,-0.01703705238372649,-0.00474347111503887
2024-01-27,ADA-USD,0.4852629899978637,0.4895470142364502,0.4769209921360016,0.4863210022449493,239780792,0.45567167191103175,0.5195063548948271,0.5101694314251436,41.99836382485006,0.03006836387481834,6.182822402490765,479894901.8,0.49965271791933,-0.021080995009473358,-0.01784584090887586,-0.003235154100597496
2024-01-28,ADA-USD,0.4863260090351105,0.4995540082454681,0.485152006149292,0.4897190034389496,343442273,0.45601045132921997,0.5183382234651849,0.5082217716169346,42.979644992490535,0.028949338033486753,5.911418145956367,459775434.3,0.7469783015329751,-0.020021626496581013,-0.018280998026416893,-0.0017406284701641205
2024-01-29,ADA-USD,0.4897679984569549,0.5273020267486572,0.4855679869651794,0.5252749919891357,446796336,0.4566996507387714,0.5186102536033791,0.5098458878428586,52.10972289566128,0.02986253101562897,5.685123310847934,449337378.55,0.9943449117048755,-0.01612709508223087,-0.01785021743757969,0.0017231223553488204
2024-01-30,ADA-USD,0.525297999382019,0.5357419848442078,0.5141580104827881,0.5141649842262268,491907648,0.45727144510183065,0.518435929314079,0.5102572303555604,49.44557525750555,0.029271205540328308,5.692959738279126,424448622.15,1.1589333133143263,-0.013778307897291397,-0.01703583552952203,0.003257527632230632
2024-01-31,ADA-USD,0.5140950083732605,0.5192189812660217,0.495400995016098,0.4982559978961944,469078638,0.457679251597297,0.5176445594545541,0.5091142558356208,45.832122938373615,0.02888168987672798,5.796556388418054,390152613.1,1.2022952615205744,-0.013050165190149898,-0.016238701461647603,0.003188536271497705
2024-02-01,ADA-USD,0.4982469975948334,0.5073400139808655,0.4871430099010467,0.5070229768753052,374171939,0.4581702339383717,0.5172280268043875,0.5089150864108288,48.08371963857421,0.028261355176948753,5.573979181598157,374693689.05,0.9986075291224604,-0.011631603034481519,-0.015317281776214386,0.0036856787417328674
2024-02-02,ADA-USD,0.5070300102233887,0.5234689712524414,0.5047330260276794,0.5139579772949219,416712948,0.4587253358623175,0.5170997895687223,0.5093953617331234,49.85922125883107,0.027580968751792553,5.366385963490145,376871827.45,1.1057153059690719,-0.009834420650732145,-0.01422070955111794,0.004386288900385794
2024-02-03,ADA-USD,0.5139889717102051,0.5244770050048828,0.5127080082893372,0.5128610134124756,277537205,0.459263999320528,0.516933563052791,0.5097254237978236,49.570438814754034,0.026451542177774918,5.157643393825473,373440424.15,0.7431900433160431,-0.00840180569510407,-0.013056928779915166,0.004655123084811096
2024-02-04,ADA-USD,0.5128819942474365,0.5128819942474365,0.4942559897899627,0.4942559897899627,239201178,0.45961217833017415,0.5160442464542487,0.5082521443685035,44.82804439969513,0.02589257519775341,5.238697301120545,368886669.15,0.6484408302180578,-0.008667800925452274,-0.01217910320902259,0.0035113022835703157
2024-02-05,ADA-USD,0.4942399859428406,0.5047659873962402,0.4884809851646423,0.4933399856090545,276562781,0.4599477784026008,0.5151538832838489,0.5068319387723655,44.601799290553735,0.02520631998588516,5.109320290502424,366801520.35,0.7539848273695957,-0.008850494947416299,-0.011513381556701332,0.0026628866092850336
2024-02-06,ADA-USD,0.4933820068836212,0.5034210085868835,0.4900850057601928,0.4984630048274994,274076725,0.46033101448643066,0.5144993390306588,0.5060348974442831,46.23610516462978,0.024358440188799842,4.8867097363082035,365569428.2,0.7497255072709605,-0.008484097050362016,-0.01090752465543347,0.0024234276050714536
2024-02-07,ADA-USD,0.498441994190216,0.5018439888954163,0.4750449955463409,0.5017729997634888,492711608,0.460743372548889,0.5140002669025345,0.5056290024270647,47.317514138476575,0.024532765414533808,4.889215925547479,371118371.1,1.3276400371654897,-0.007836303124153954,-0.010293280349177567,0.0024569772250236134
2024-02-08,ADA-USD,0.5017949938774109,0.5348290205001831,0.5017949938774109,0.5292689800262451,679323504,0.46142521938945974,0.5145990399662095,0.5078804288650818,55.35152535986675,0.025141569366116702,4.750244264243484,383434446.5,1.771680948858099,-0.005046058139649534,-0.009243835907271961,0.004197777767622427
2024-02-09,ADA-USD,0.5294489860534668,0.54728102684021,0.528348982334137,0.5407919883728027,524686031,0.4622149384838214,0.5156262144135269,0.5110148631039123,58.226589023421155,0.02469803187611358,4.567011421605535,392835971.8,1.3356364199435566,-0.0018832494872251804,-0.007771718623262606,0.005888469136037426
2024-02-10,ADA-USD,0.5407410264015198,0.5560230016708374,0.5301690101623535,0.5514119863510132,395418510,0.4631024712984203,0.5170295780189185,0.5148622081750648,60.736037084464364,0.024780600421282887,4.494026432988756,400857949.75,0.9864305054860646,0.0014633753582320441,-0.005924699826963677,0.007388075185195721
2024-02-11,ADA-USD,0.5514219999313354,0.5641019940376282,0.5369129776954651,0.5414100289344788,523269115,0.46388165097639106,0.5179856741332542,0.5173905720569137,57.24797919392492,0.024952630129917188,4.608823035477413,404804641.05,1.2926460369691455,0.0032708212938583614,-0.00408559560279927,0.007356416896657631
2024-02-12,ADA-USD,0.5414329767227173,0.5646119713783264,0.5319479703903198,0.560030996799469,484749602,0.4648383608850784,0.5196345103162431,0.521451564889538,61.66231210618071,0.025503442334066432,4.5539340643315285,402122584.7,1.205477186419766,0.006135070431583567,-0.0020414623959227026,0.008176532827506269
2024-02-13,ADA-USD,0.5599989891052246,0.563696026802063,0.5355449914932251,0.5449960231781006,461202155,0.46563594956461096,0.5206290794480807,0.5236938942503535,56.58219923232882,0.02569255611797868,4.7142648799810685,405673312.35,1.1368806893614232,0.007109853821184009,-0.0002111991525013603,0.007321052973685369
2024-02-14,ADA-USD,0.5449889898300171,0.5808830261230469,0.5409680008888245,0.5773019790649414,575223913,0.4667470543357585,0.5228515460997223,0.5287994261374571,63.53412067393578,0.026708446769138947,4.6264256381727185,417402177.9,1.378104723588219,0.010369662316018546,0.0019049731412026211,0.008464689174815925
2024-02-15,ADA-USD,0.5773209929466248,0.6107410192489624,0.5734739899635315,0.6083629727363586,779142077,0.4681561679516849,0.5262049353795905,0.536376906765924,68.71998775887828,0.02746263123458837,4.514185192939023,438249748.9,1.7778494544620607,0.015283270605520372,0.004580632634066171,0.0107026379714542
2024-02-16,ADA-USD,0.6085270047187805,0.6122689843177795,0.5859950184822083,0.5988720059394836,550329852,0.4694568230560411,0.5290546244211549,0.5423288209729297,65.64788848778028,0.02737772656323001,4.571548893871079,453777201.9,1.2127754538917483,0.018201681223407484,0.007304842351934434,0.01089683887147305
2024-02-17,ADA-USD,0.5988940000534058,0.6099179983139038,0.5710020065307617,0.6083459854125977,466411549,0.47083880477103174,0.5321640895580743,0.5486161699671838,67.22305791635435,0.0282018883646523,4.635830438746953,459925665.7,1.0141020251394943,0.02103651774840043,0.010051177431227633,0.010985340317172796
2024-02-18,ADA-USD,0.6086390018463135,0.6374850273132324,0.6086390018463135,0.6187340021133423,682968263,0.4723103987744378,0.5355589880896534,0.5552940587430084,68.90661087558965,0.02826882790293676,4.568817586617514,471734262.05,1.4477817660138725,0.023846484816777425,0.012810238908337592,0.011036245908439832
2024-02-19,ADA-USD,0.6187689900398254,0.6364780068397522,0.617451012134552,0.6310629844665527,623936416,0.4738900264927673,0.5393042428495318,0.5625101469071555,70.82214952166788,0.02760869696024129,4.374951096771957,478335700.45,1.3043902334971536,0.026759779718277144,0.015600147070325504,0.01115963264795164
2024-02-20,ADA-USD,0.631060004234314,0.6390209794044495,0.6004310250282288,0.6221650242805481,820804617,0.4753653996050835,0.5425536852585913,0.5681915637998596,67.58600759772244,0.028393072489954103,4.563591873841984,495921999.4,1.655108299275017,0.028027512179334746,0.018085620092127355,0.009941892087207391
2024-02-21,ADA-USD,0.6220899820327759,0.6226670145988464,0.5773760080337524,0.5984579920768738,559139405,0.47659020152022574,0.544746011016171,0.5710740807786229,59.752026652654216,0.029600067781035525,4.946056059559366,505170372.7,1.1068333283512848,0.026810188750191255,0.019830533823740136,0.006979654926451119
2024-02-22,ADA-USD,0.5984799861907959,0.6068919897079468,0.5822240114212036,0.5859019756317139,507615418,0.4776778808646187,0.546359970412859,0.572486261240822,56.04663090424713,0.02924777567430036,4.991923033330906,509715496.2,0.9958799012083086,0.024549296560790412,0.020774286371150193,0.003775010189640219
2024-02-23,ADA-USD,0.5858209729194641,0.5940210223197937,0.570497989654541,0.5832419991493225,459892758,0.4787282701012825,0.5478063244809557,0.5735106172321078,55.26474970465127,0.028838865459368385,4.94457969443744,518833273.85,0.8863979647784881,0.022285986361829213,0.021076626369286,0.0012093599925432144
